0,1,2,3,4,5,6,7,8,9,10
72,74392,0.0,[100],[13],"[60,40]","[-45,79]",problem11639,11914.0,Guarantee money or win 79 or 40 . It is almost 50 - 50 .,15.0
73,74392,0.0,"[90,0.3125,1.5625,3.125,3.125,1.5625,0.3125]","[12,41.5,42.5,43.5,44.5,45.5,46.5]",[100],[18],problem5236,11999.0," Oh security money again . Look at these percent , it is all $ 12 . 90 a chance . I will take that one .",26.0
74,74392,0.0,"[50,50]","[34,14]","[90,10]","[20,96]",problem10275,16754.0,because it is 10 - 0 - 1 regardless 50 - 50 - 34 - 14 or 20 so,19.0
75,74392,1.0,"[60,20,20]","[-27,48.5,49.5]",[100],[12],problem7535,7849.0," I am going to get some profit in it regardless I am guaranteed money , I am guaranteed money , yeah ",21.0
76,74392,1.0,"[50,50]","[-1,5]","[80,20]","[13,-13]",problem1117,11170.0," Thanks again , Ries $ 1 ",6.0
77,74392,1.0,"[5,95]","[-11,4]",[100],[5],problem996,6051.0,I guarantee money are $ 154 . I guarantee money are $ 154 .,14.0
78,74392,1.0,"[90,10]","[-9,34]","[60,40]","[7,-5]",problem2991,9752.0,I am losing $ 9 and I am just losing $ 9 . 40 % chance of losing . Less chance .,22.0
79,74392,1.0,"[1,49.5,24.75,12.375,12.375]","[-27,-3,-5,-9,-17]","[90,10]","[0,-38]",problem970,15425.0," was money . Okay so 30 , 10 % is 38 , 100 % is always anything . Or all these percenters that I have been living , like so .",31.0
80,74392,1.0,"[40,60]","[43,13]","[20,40,40]","[19,32.5,33.5]",problem4532,8415.0," So , I am just tens of losing ... I had a chance of earning more money .",18.0
81,74392,0.0,[100],[26],"[80,2.5,7.5,7.5,2.5]","[4,100.5,101.5,102.5,103.5]",problem6158,5594.0,toy shits drive by,4.0
82,74392,0.0,[100],[11],"[50,50]","[-11,18]",problem13844,25612.0,get even the $ 26 when I live in dollars and 100 % chance guaranteed 11 or lose the $ 11 when $ 18 so 50 50 I am still going to break even if I do oh I have been losing it though so I hate 50 50 so,50.0
83,74392,1.0,[100],[11],"[1,99]","[8,19]",problem8763,6839.0," so that is garant . Shortened quantity ,",8.0
84,74392,1.0,[100],[12],"[60,40]","[-7,34]",problem2437,19235.0,money there guarantee $ 12 or a list of a chance of winning 34 so thinking about this 50 50 is very close 50 50 you have a higher chance of losing only $ 7 Yeah,36.0
85,74392,1.0,[100],[23],"[1,49.5,24.75,12.375,6.1875,3.09375,3.09375]","[22,36,34,30,22,6,-26]",problem12771,15835.0," I want to do that one , just go in . More money . Okay , 1 % chance of 22 , 50 % chance of 18 , 36 . I only have 3 % chance of 26 , I will take my back .",45.0
86,74392,0.0,"[40,60]","[38,20]","[60,40]","[0,88]",problem12050,10330.0," I am just going to put some money there . It goes there at $ 60 . 60 % chance . 80 , 40 . I will take this one .",31.0
18,74393,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,60305.0," of what to do . Okay . Please turn this one in . Register your voice by clicking the option you prefer . Okay . When $ 1000 25 % chance 70 % chance nothing . When 240 , 100 % chance . Well , there is a pretty big difference between 240 and 1000 . So I think , but then it is a kind of a low chance . It is better to get 240 than nothing . Oh , I am going to go with 240 .",90.0
19,74393,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,32330.0," Okay , lose $ 500 . No . Well , we will lose $ 400 with a 100 % chance . I mean , that is just , it lose either way , so why not pick the option where , and it is only $ 100 difference . I am going to just pick the option that is losing possibly nothing , 20 %. I mean , 20 % chance of losing nothing is better than 100 % of losing everything . So .",85.0
21,74393,0.0,"[50,50]","[8,60]",[100],[22],problem3820,41955.0," Okay , when $ 8 . 50 chance , 30 % chance is 60 , 22 , 100 % chance , well , in all honesty 22 bucks anymore does not really get you anywhere . Thank you inflation . But , I mean at least you win something , $ 8 you could get a coffee , which is ridiculous like coffee costs $ 8 . It is freaking it is , anyway . I am going to give it this one .",84.0
22,74393,1.0,[100],[8],"[60,20,20]","[-31,52,54]",problem8053,36981.0," Win $ 8 , 100 % chance . Lose $ 31 , $ 60 , $ 52 , $ 54 , $ 20 . Oh no wait , win $ 52 and $ 54 , lose $ 31 . Okay , I just cannot read . I mean , that is only a $ 2 difference and there is a 40 % chance you are going to win something and you are only losing $ 31 which , I mean , we have all lost more money than that over the years so I will go with that one .",100.0
23,74393,0.0,"[25,75]","[-17,1]",[100],[-7],problem1409,37299.0," Okay , lose $ 17 or win $ 1 . I am going to ... Yeah , there is ... I am just saying , like , if there is a chance I am going to win something at any percentage , rather than completely know you are losing something , I just think that is stupid . I mean , why not just burn a $ 5 bill in two singles if you are going to lose $ 7 ? Why ? Why ? Why ?",87.0
24,74393,1.0,[100],[13],"[99,1]","[12,30]",problem948,17999.0," Okay , win 13 , win 12 , win 30 . I mean , you are going to win either way . I will go with that . Win 12 , win 30 , 90 % chance won . Announcement 1 , No chances of Tschands respectively .",48.0
25,74393,1.0,"[60,40]","[-20,23]",[100],[8],problem11979,15963.0," Okay , lose $ 20 , win $ 23 , hmmm , I will win $ 8 for 100 % chance , because it is like , yeah .",29.0
26,74393,1.0,"[50,50]","[54,-12]","[90,5,5]","[19,20,22]",problem13265,32330.0," Okay when 54 50 % chance Lose $ 12 50 % chance when 1990 % when see this one mean like you are going to win money either way So I do not know why you would not just pick the one where it is like win win win Even though the dollar amounts very slightly , but like they vary slightly Not drastically , so I am going with this one ",72.0
27,74393,1.0,"[75,25]","[-6,-5]","[20,80]","[59,-26]",problem10705,23983.0," Okay , um , lose six dollars . Hmm . Again , why would I pick something where I automatically lose ? That is dumb . Even if it is a 20 % chance , it is better than a 100 % chance of losing . Why ? Just why ?",51.0
28,74393,1.0,"[90,10]","[-12,37]",[100],[4],problem6832,8003.0," Okay , lose , win , win , yeah , I am going with win for 100 %. Thank you , $ 4 , I will get a cookie . And ",31.0
29,74393,1.0,"[90,10]","[1,-25]","[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[-39,-0.5,0.5,1.5,2.5,3.5,4.5]",problem2927,127567.0," Okay , when $ 1 . 90 chance lose 25 , 10 % chance . Um , lose $ 39 . 05 chance lose 50 cents . That is a lot of numbers . Okay . Alright , when , when , what is that all together ? I am rounding up . So it is probably going to be more than , definitely going to be more than 100 % because I am rounding up . So that is 1848 , uh , 68 , 68 . Plus three . And gosh , I cannot do math this early in the morning . 71 , 76 , and take the five . That is 81 plus 10 is 91 . Hold on a second . I obviously did that wrong because that did not add to 100 % but whatever . You have more of a chance of winning something but it is like minuscule amount and you lose a lot . Um , and a 5 % chance versus like 90 . Something like that . At least it is not exact but I will go for this one .",192.0
30,74393,0.0,[100],[3],"[80,10,5,2.5,1.25,0.625,0.3125,0.3125]","[-7,21,23,27,35,51,83,147]",problem7423,9648.0," Okay , win $ 3 , 100 % chance . $ 80 % chance lose $ 7 . 00 . Uh - uh , I will take a $ 3 . Thank you .",34.0
31,74393,0.0,"[50,50]","[4,-14]",[100],[-5],problem1298,9114.0," You win four , lose 14 , lose five for 100 %. Seriously no , I will take a 50 %.",21.0
32,74393,0.0,[100],[0],"[99,1]","[-4,92]",problem861,13447.0," chance of winning . Gosh . $ 0 , 100 % chance to lose . I will go with that one because 1 % chance at $ 92 . I am not great at this .",36.0
33,74393,1.0,[100],[-7],"[25,75]","[-12,-4]",problem7711,20113.0," I am not a gambling woman . Um , lose why ? Everything  s lose why ? Okay fine . Well , then I guess I will try and lose the least amount of money at 75 % chance .",40.0
34,74393,0.0,"[95,5]","[10,38]","[40,60]","[54,-16]",problem1825,11334.0,that is just dumb . Win . I am going with win . Win $ 10 or $ 30 . I do not really care . I just do not want to choose to lose money if I do not have to .,43.0
35,74393,1.0,"[99,1]","[25,66]","[25,75]","[58,10]",problem5989,25663.0," It is stupid . Okay , win 25 at 99 %, 66 at 1 %, 58 , 25 %. Hmm . Go with this . 58 , 25 %. It is better than 1 % at 66 dollars .",39.0
36,74393,0.0,"[5,47.5,23.75,11.875,5.9375,5.9375]","[-30,14,16,20,28,44]",[100],[0],problem768,26047.0," Okay . Okay . Okay . Lose $ 3 which , I mean , yeah , it is a 5 % chance , which is a lot less . But I also have much more opportunity to win money , even if it is only $ 14 . I am so glad that .",54.0
37,74393,1.0,[100],[-9],"[75,12.5,12.5]","[-31,68.5,69.5]",problem7592,6307.0,I do wonder .,4.0
38,74393,1.0,[100],[-4],"[90,5,5]","[-10,27.5,28.5]",problem10963,3112.0," Again , why would you automatically pick just burn $ 4 if you are going to pick to lose ? I do not get that .",26.0
39,74393,0.0,"[50,50]","[35,17]","[50,50]","[-30,81]",problem11848,17331.0," Okay , win 35 or 17 . Yeah , I will read it go with that .",17.0
40,74393,0.0,"[0.78125,5.46875,16.40625,27.34375,27.34375,16.40625,5.46875,0.78125]","[-12.5,-11.5,-10.5,-9.5,-8.5,-7.5,-6.5,-5.5]","[25,75]","[-6,-10]",problem8519,45630.0," Lose and lose . Everything  s a lose . Stupid . Fine . What are the odds here ? Let us see , percentage $ 5 . 50 . It is like , 6 . 50 . It is called that 5 . 5 %. 750 , 16 %. 8 . 50 , 27 %. I feel like these kind of average out to be roughly the same thing . But I will take my chances with losing less money .",81.0
41,74393,1.0,"[25,75]","[-2,10]",[100],[8],problem5546,7143.0," These two dollars win ten dollars , win eight dollars automatically . Oh dear .",15.0
42,74393,1.0,"[10,90]","[67,6]","[99,0.5,0.25,0.125,0.125]","[13,48,46,42,34]",problem1928,24963.0,win $ 67 10 % win $ 6 90 % or I could have a 99 % chance of winning 13 just already more but I might win 34 yeah I will go with that,35.0
43,74393,1.0,[100],[-10],"[75,12.5,12.5]","[-32,76,78]",problem13994,4273.0," No , no , win . I do not care if it is 12 . 5 % chance .",19.0
44,74393,0.0,"[1,99]","[-25,2]",[100],[-7],problem8701,8279.0," Okay , lose 25 , win 2 , lose 7 . I will try and win 2 , I know .",21.0
45,74393,0.0,"[40,60]","[36,19]","[90,1.25,3.75,3.75,1.25]","[18,18.5,19.5,20.5,21.5]",problem12045,13453.0," percent chance . Okay , thirty six dollars at forty percent , nineteen dollars at sixty percent , eighteen at ninety , eighteen and a half , blah blah blah , I will go with this one .",38.0
46,74393,1.0,"[40,30,30]","[-3,52.5,53.5]","[60,40]","[36,18]",problem3019,19480.0,Hmm . Lose $ 3 . 40 % chance . Win $ 52 . 50 and $ 52 . 50 . $ 53 . 50 both at $ 30 . I will go with $ 36 . $ 15 . 40 .,42.0
47,74393,0.0,[100],[7],"[75,12.5,6.25,3.125,1.5625,1.5625]","[-3,17,15,11,3,-13]",problem10226,30629.0," Yeah . Okay . Lose 3 , 75 % chance . I mean it is just ... It is just down to the principle . When 17 , 12 . 5 % chance . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm . Hmm .",138.0
48,74393,1.0,"[50,50]","[52,-48]","[95,0.03906,0.27344,0.82031,1.36719,1.36719,0.82031,0.27344,0.03906]","[7,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5]",problem1444,16848.0,chance well of course I am going to pick the one that says win I mean like yeah I got a 50 % chance at winning $ 52 but I as well 50 % chance at losing $ 48 I will go with win thank you I would rather win 7 than lose 48,54.0
49,74393,1.0,"[90,10]","[-14,92]",[100],[0],problem1555,12713.0," I am going to lose $ 0 , 100 % chance , lose $ 14 , 90 % chance . Win 92 , I am going to lose $ 0 .",31.0
50,74393,1.0,"[40,60]","[21,18]","[5,47.5,23.75,11.875,5.9375,5.9375]","[24,36,34,30,22,6]",problem10480,27296.0," I would rather just not spend money . But anyway , when 21 , 40 , 18 , 60 , 24 , 5 , 36 , 47 , 5 ... Hmm ... I will go with this one . So , higher chance it all wins $ 36 and $ 21 .",52.0
51,74393,0.0,"[60,0.3125,2.1875,6.5625,10.9375,10.9375,6.5625,2.1875,0.3125]","[-15,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5]","[75,25]","[13,-39]",problem11370,36648.0," Okay , Lose 15 , Wendoi 5 , but that is Lose 15 , it is 60 % chance . I will take Lose less money , it should be now . Lose more money , a lower percent chance . Hmm . Hmm . Oh well . I will just lose less money at a higher percent chance .",60.0
52,74393,0.0,[100],[23],"[25,75]","[-17,39]",problem11959,9530.0," But then I might win something , you know . Okay , win 23 . I am just going to go with that .",24.0
53,74393,0.0,"[10,45,45]","[-13,17,19]",[100],[13],problem11663,26846.0," Win 13 , lose 13 , but versus 110 percent . Hundred and then 10 percent . 17 , win 19 , win both 45 . I mean I got a 90 percent chance of winning something . Oh god .",41.0
54,74393,1.0,[100],[27],"[90,10]","[25,92]",problem12182,11264.0," I will go with , probably went 25 , maybe went 92 , but 25 and 27 are not that different .",22.0
55,74393,1.0,"[90,5,5]","[35,40.5,41.5]","[5,95]","[66,26]",problem2362,23430.0," So , okay , 35 at 90 , 40 and a half at 5 , 41 and a half , 5 , 66 at 5 , 26 at 95 . I will go with try and win 66 .",39.0
56,74393,0.0,"[40,30,30]","[3,41.5,42.5]","[40,60]","[96,-17]",problem3367,11280.0,5 % win 96 40 % chance or lose money at a 60 % chance I will go with win 100 % chance even if it is only $ 3,30.0
57,74393,1.0,"[1,99]","[80,8]","[90,10]","[9,18]",problem14363,15431.0," When 81 % or 8 , 99 %, 90 % chance , 18 % to 10 % chance , I am going to go with that . Those percentages are a little bit better .",35.0
58,74393,1.0,[100],[15],"[10,45,22.5,11.25,5.625,2.8125,2.8125]","[-26,21,23,27,35,51,83]",problem9077,16151.0," 15 win at 100 or ? Okay , I think I am going to go with this because there is only a 10 % chance out of all these options that I am going to lose money . So , I am going to go with this because there is only a 10 % chance out of all these options that I am going to lose money .",68.0
59,74393,0.0,"[60,20,10,10]","[-1,61,63,67]",[100],[23],problem10716,18129.0," I can live with that . Okay , lose a dollar or possibly win a lot more money than they are offering 100 % chance for . So I will do that .",33.0
60,74393,1.0,"[20,80]","[-24,24]","[20,80]","[48,17]",problem5222,18735.0," Okay , lose 24 , win 24 , 20 versus 80 %, win 48 , win 17 , 20 versus 80 %. I want to try and win 48 at 20 %.",32.0
61,74393,0.0,"[20,80]","[46,6]","[40,0.46875,3.28125,9.84375,16.40625,16.40625,9.84375,3.28125,0.46875]","[5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5]",problem2426,41013.0," Okay wins 46 20 win 680 Or Win $ 5 $ 29 $ 30 30 1 32 the 3 the 4 2 5 6 All at varying percentages , but I do win something no matter what But they are very low percentages I will try and win 46 dollars I win some ",53.0
62,74393,1.0,"[20,80]","[3,-9]","[60,40]","[-16,9]",problem10107,20296.0," The begin with I mean anyway , so Okay win three lose nine 20 % 80 % not great odds rules 16 win nine But slightly better odds I think I will go with that ",35.0
63,74393,1.0,"[40,60]","[-26,16]","[75,25]","[23,-32]",problem2652,40388.0," Sure it is more money , you know . Okay , lose $ 26 , 40 % chance , win 16 , 60 % chance , win 2375 %, lose 3225 %. Hmm , I have less of a chance of losing in this one , but I am losing less money in the other one . So , and then I gain more at a higher percent chance . I will go with that . 23 at 75 and 30 .",82.0
64,74393,0.0,"[25,75]","[-1,19]","[90,10]","[14,-46]",problem13628,17529.0," Do it 25 . Okay , lose a dollar at 25 % chance or when 19 at 75 % chance . I think I will go with that just because it is a lot less money that I would lose .",41.0
65,74393,1.0,"[25,75]","[62,-18]","[60,5,15,15,5]","[7,6.5,7.5,8.5,9.5]",problem13896,21581.0," So , okay , win 62 or lose 18 , but 62 is only 25 % chance of winning . Or I could look at winning any amount of money and they are not that much varying in price . So I will go with win all the cross the -",51.0
66,74393,1.0,"[60,40]","[57,-23]","[12.5,37.5,37.5,12.5]","[23.5,24.5,25.5,26.5]",problem3114,22595.0," Okay , with 57 , 60 % lose 23 , 40 % or win , win , win , win at varying percentages all in the $ 20 range . I am just going to pick win .",38.0
67,74393,0.0,"[90,10]","[4,46]","[40,60]","[13,11]",problem8432,8586.0," Win 4 , Win 46 , Win 13 , Win 11 might as well try and Win 46 .",19.0
68,74393,1.0,"[50,25,12.5,6.25,6.25]","[20,18,14,6,-10]",[100],[16],problem13076,20312.0," I am not going to lose anything . Okay , 16 at 100 % or 2018 - 14 - 6 all at varying percentages , but the highest percent chance looks like 20 Which is not that much more money than 16 ? So I will just win 16 ",49.0
69,74393,1.0,"[5,95]","[-13,-6]",[100],[-2],problem3067,18984.0,lose 13 5 % lose why would I oh hmm well I lose less money either way by picking this one so I will pick lose $ 2 at 100 %,31.0
70,74393,1.0,[100],[-6],"[99,0.125,0.375,0.375,0.125]","[-6,13.5,14.5,15.5,16.5]",problem3368,14213.0," So , okay lose 600 % lose 6 at 99 % might as well pick something where I have some sort of chance of winning since they are the exact almost the exact same amount of percentage in the exact same .",42.0
71,74393,1.0,"[1,12.375,37.125,37.125,12.375]","[2,31.5,32.5,33.5,34.5]",[100],[29],problem7276,13372.0," I am out of money . So , okay , win two , win 31 , 32 , 33 , 33 , 34 . 5 or win 29 , 100 % chance . I am going to go with that .",41.0
72,74393,0.0,[100],[6],"[90,5,5]","[-8,78.5,79.5]",problem8844,9847.0,Win $ 6 automatically or possibly 90 % chance to lose 8 . I am going to win .,19.0
73,74393,1.0,"[80,10,10]","[26,27.5,28.5]",[100],[26],problem12290,21829.0," Thank you . Again , okay , so 26 , 80 % chance . Now , it is the same amount of money where they are both the highest percentage , so I will just go with that .",39.0
74,74393,1.0,"[60,40]","[64,-38]","[95,5]","[17,63]",problem12509,33099.0," Although I guess that did not really make sense because either way but I do like to come back . Okay , win 64 , lose 38 possibly or win 17 , win 63 but that is only a 5 % chance but it is also a 40 % chance that I would lose almost $ 40 . I am just going to go with win because at least I win something .",73.0
75,74393,1.0,[100],[19],"[20,80]","[-48,36]",problem8100,34920.0," Um okay , win 19 , lose 48 . I mean it is an 8 % chance of winning . I have never had the best odds of those kinds of things even though I know we are speaking hypothetically . Um , I do not know . Uh , I guess I can just , I mean it is just to make money right ? I will just pick this one . Possibly win more than $ 19 .",80.0
76,74393,0.0,"[50,50]","[17,40]","[99,1]","[25,-20]",problem10286,5729.0," Okay , win and win , win and lose . I am going to go with win , especially since it is a 50 % chance of winning more money than , you know , you would lose , so ...",41.0
77,74393,1.0,[100],[-1],"[80,10,10]","[-16,87.5,88.5]",problem9005,21097.0," lose $ 1 or lose $ 16 that is an 80 % chance but there is also 20 % chance you could win upwards of $ 88 . Oh upwards of $ 18 . I do not think I can win . Ok , that is really good good be sure to leave me chances .",56.0
78,74393,1.0,[100],[14],"[90,10]","[5,64]",problem4451,11790.0,I am winning something so I will try and win $ 64 .,13.0
79,74393,0.0,"[80,10,5,2.5,2.5]","[-8,21,19,15,7]","[20,80]","[3,-5]",problem4671,14996.0," Okay , lose , win , win , win , win . 80 % chance though of losing . But then there is also an 80 % chance of losing $ 5 and that is really only $ 3 difference . So I will try and win $ 21 at the most . All good magic .",57.0
80,74393,1.0,[100],[24],"[50,25,12.5,6.25,6.25]","[3,26,28,32,40]",problem11250,12797.0," Win 24 , win all the way down , but winning less money . Eh , whatever . At least I am winning .",24.0
81,74393,1.0,"[50,50]","[-16,71]","[60,40]","[34,21]",problem12835,13998.0," win 3 - 4 , lose 16 but possibly win 71 . I still think I am going to go with the win option .",25.0
82,74393,0.0,"[99,0.00781,0.05469,0.16406,0.27344,0.27344,0.16406,0.05469,0.00781]","[25,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5]",[100],[24],problem13005,32287.0," I do not like to gamble . This option definitely going to pick because although there is a less than a half a percent chance . Okay , yeah , so there is a seven thousandth percent chance I will win $ 95 but there is a 99 percent chance I will win $ 25 which is more than $ 24 . And hey , if that one percent kicks in I win more and more than I am more money anyway .",83.0
83,74393,1.0,"[75,0.19531,1.36719,4.10156,6.83594,6.83594,4.10156,1.36719,0.19531]","[-16,-12.5,-11.5,-10.5,-9.5,-8.5,-7.5,-6.5,-5.5]","[1,99]","[-2,-7]",problem6844,19453.0," Okay , lose , lose , everything is lose . Alrighty . I am going to pick this one because I feel like overall I have just a greater chance of losing less money .",35.0
84,74393,0.0,"[60,1.25,6.25,12.5,12.5,6.25,1.25]","[-43,64.5,65.5,66.5,67.5,68.5,69.5]",[100],[5],problem13011,18848.0," other than the other option . But , okay , it loses 43 , 60 % chance , but everything else you could possibly win from 65 to 70 - ish . Um , we can try that , huh ?",41.0
85,74393,0.0,"[99,0.03125,0.15625,0.3125,0.3125,0.15625,0.03125]","[23,29.5,30.5,31.5,32.5,33.5,34.5]","[50,50]","[29,23]",problem5920,20382.0,win Win When cannot you see you know everything  s win In 23 I am going to go with possibly winning the more amount of money even though it is a low percent chance . I still win 23,39.0
18,74394,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,21316.0," Okay , so I am going to win $ 240 with 100 % chance . That makes no sense to me . I am guaranteed $ 240 . And the other choice I am really unlucky , so I might walk away with no money , but if I pick the right choice , then I will definitely get $ 240 . So that sounds perfect . So afterwards I am going to adjust the balance .",77.0
19,74394,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,21300.0," Okay , so lose 4 % with a 100 % chance or lose 500 with 80 % chance . Obviously I am going to pick the left option because if I did the right option I would lose all my money 100 %. But if I choose the left option then I might still have that 500 bucks and that makes the most sense to me . So , that is pull 10 .",74.0
21,74394,0.0,"[10,90]","[85,8]","[3.125,15.625,31.25,31.25,15.625,3.125]","[13.5,14.5,15.5,16.5,17.5,18.5]",problem10033,15322.0," Okay , so I think I am going to win 13 . 5 , win 85 with a 10 % chance . I think I am going to do the left one just because it looks simpler and easier to understand .",42.0
22,74394,0.0,[100],[25],"[20,40,40]","[-20,43.5,44.5]",problem9469,10306.0," Okay , I think I am going to win 25 with 100 % chance . Again , it seems the safest option .",23.0
23,74394,1.0,[100],[3],"[95,5]","[5,55]",problem10003,15666.0,I am going to win $ 5 with a 95 % chance or $ 55 with a 5 % chance because then that means I have to win something and that is more than 3 bucks .,37.0
24,74394,0.0,"[40,60]","[-32,18]",[100],[-6],problem4047,4603.0,I am going to lose this one .,8.0
25,74394,1.0,[100],[-3],"[5,95]","[-6,7]",problem6227,9578.0,I am going to lose 6 % with 5 % chance and win 7 more with 9 % chance because that just sounds better .,25.0
26,74394,1.0,"[40,30,30]","[-13,-4,-2]",[100],[2],problem2107,7720.0,I am going to win $ 2 with 100 % chance because I am losing everything else on the other option .,22.0
27,74394,1.0,"[40,30,30]","[-22,25,23]","[5,95]","[38,3]",problem157,3382.0,I am going to win this one because I am winning more,12.0
28,74394,1.0,"[60,40]","[-6,11]","[25,75]","[97,-31]",problem9149,5441.0,me . I am going to do this one . Yeah .,12.0
29,74394,0.0,[100],[14],"[60,40]","[4,41]",problem11917,11431.0," I am going to win 41 . No , I am going to win 14 percent , $ 14 with 100 % chance because I just want it . It seems better . And there is nine . There we go . Thanks .",44.0
30,74394,0.0,"[40,60]","[22,17]","[20,40,20,20]","[-50,31,33,37]",problem4758,3822.0,I am going to do this one because I am winning . I have no chance of loss .,19.0
31,74394,0.0,"[50,0.39062,2.73438,8.20312,13.67188,13.67188,8.20312,2.73438,0.39062]","[5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5]","[5,95]","[62,3]",problem11726,2383.0,I am going to do this one because that is a lot of wings .,15.0
32,74394,0.0,"[25,9.375,28.125,28.125,9.375]","[12,15.5,16.5,17.5,18.5]",[100],[19],problem9157,1724.0," Again , this one has a lot of wins .",10.0
33,74394,1.0,"[60,40]","[10,58]","[95,5]","[27,-2]",problem8587,4966.0," I am going to do this one because I have , oh no , sorry , this one because I would automatically win something . I am not letting you change my answer so this one .",37.0
34,74394,0.0,"[50,50]","[-21,77]","[95,5]","[29,28]",problem7124,5074.0,I am going to do this one because I could win a lot more money .,16.0
35,74394,1.0,"[75,25]","[11,-5]","[50,50]","[-34,40]",problem890,2964.0,I am going to do this one because again,9.0
36,74394,1.0,[100],[18],"[99,0.5,0.25,0.125,0.0625,0.03125,0.03125]","[9,64,66,70,78,94,126]",problem2300,2271.0,And this one .,4.0
37,74394,1.0,[100],[21],"[60,20,20]","[3,46,48]",problem1063,1272.0,This one .,3.0
38,74394,0.0,"[50,50]","[49,5]","[5,95]","[17,31]",problem2872,872.0,This one .,3.0
39,74394,0.0,"[99,1]","[27,52]","[80,20]","[27,22]",problem986,1898.0,This one has a lot of money .,8.0
40,74394,0.0,"[40,60]","[68,-25]","[5,95]","[-7,5]",problem10709,1874.0,This one has a lot more money and a better percent chance .,13.0
41,74394,0.0,[100],[27],"[80,20]","[23,30]",problem1957,2741.0," This one is guaranteed Monday , the other one is not .",12.0
42,74394,0.0,"[50,25,12.5,12.5]","[-26,32,34,38]",[100],[7],problem9606,4299.0,And this one is a better chance . I would earn more money either way .,16.0
43,74394,1.0,"[50,25,12.5,6.25,3.125,1.5625,1.5625]","[2,47,49,53,61,77,109]","[50,50]","[61,-1]",problem13712,4403.0,This one because I will probably win $ 60 .,10.0
44,74394,0.0,"[10,90]","[108,20]","[1,99]","[11,37]",problem2317,3774.0," This one , yeah , because that is all I do not want the anchor one .",17.0
45,74394,1.0,[100],[23],"[95,5]","[22,24]",problem13200,4059.0,This one because I have a really good chance of winning .,12.0
46,74394,0.0,[100],[20],"[60,5,15,15,5]","[-5,46.5,47.5,48.5,49.5]",problem14016,3447.0," This one , because I am guaranteed $ 20 and I need that .",14.0
47,74394,0.0,"[25,9.375,28.125,28.125,9.375]","[3,5.5,6.5,7.5,8.5]",[100],[2],problem463,4629.0,This one I think because I could just get a walk .,12.0
48,74394,1.0,[100],[27],"[50,6.25,18.75,18.75,6.25]","[-22,85.5,86.5,87.5,88.5]",problem11755,2505.0," This will 27 with yeah , I am going to pick up it will not let me change so this one ",21.0
49,74394,1.0,[100],[1],"[50,25,12.5,6.25,6.25]","[-14,11,13,17,25]",problem6806,4601.0,I am going to chance this because the dollar will not do much .,14.0
50,74394,1.0,"[1,49.5,49.5]","[9,21,23]","[50,50]","[35,19]",problem8033,3520.0,I think this one because it is just one of these,11.0
51,74394,1.0,"[75,25]","[3,56]","[50,50]","[23,19]",problem13729,2724.0,I think this one .,5.0
52,74394,0.0,"[40,60]","[55,-2]","[5,95]","[-19,15]",problem3468,1663.0,This one .,3.0
53,74394,1.0,"[75,25]","[-6,-15]","[40,60]","[-27,-15]",problem4140,2998.0,I think this one because the chances are pretty even .,11.0
54,74394,0.0,"[50,50]","[-38,67]","[60,40]","[12,-3]",problem6877,4158.0," Um , I am going to do this one because that is more money . It is only 10 % different .",22.0
55,74394,1.0,"[20,80]","[97,-3]","[1,49.5,24.75,12.375,6.1875,3.09375,1.54688,1.54688]","[-36,10,12,16,24,40,72,136]",problem6676,1592.0,That is a want to wins .,7.0
56,74394,0.0,"[80,10,10]","[-20,36.5,37.5]",[100],[-9],problem4135,2097.0,That is because I have a chance of winning .,10.0
57,74394,0.0,"[1,99]","[32,17]","[80,20]","[12,26]",problem6246,6155.0,This because it seems a little more even .,9.0
58,74394,1.0,[100],[28],"[25,0.58594,4.10156,12.30469,20.50781,20.50781,12.30469,4.10156,0.58594]","[16,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5]",problem11585,1269.0," 好 , 那我 ",3.0
59,74394,1.0,"[5,95]","[72,-7]","[50,1.5625,7.8125,15.625,15.625,7.8125,1.5625]","[-16,12.5,13.5,14.5,15.5,16.5,17.5]",problem2241,1208.0,That is a lot of wins . That is a lot of wins . I lose this .,18.0
